cod,peso,n,aioe,pct_mesmo_grupo,pct_outro_grupo,pct_desocupado,pct_fora_da_forca,pct_informalizou,periodo,nome,grande_grupo,nome_grande_grupo
7411,2480765.80168945,4870,-0.86192985,73.58813297314356,17.590541616843826,4.211141910455828,4.610183499556779,10.518797153845458,pre,Eletricistas de obras e afins,7,"Operários, artesãos da construção e ofícios mecânicos"
8131,242268.35734419,424,-0.8776143666666666,48.690633305782434,46.240960750614974,1.8994685487388394,3.1689373948637543,4.105066423911696,pre,Operadores de instalações e máquinas de produtos químicos,8,Operadores de instalações e máquinas e montadores
8114,130729.87779103,267,-0.903165175,44.192582345369395,48.25168562852471,4.331136455150663,3.2245955709552327,8.873229654079505,pre,"Operadores de máquinas para fabricar cimento, pedras e outros produtos minerais",8,Operadores de instalações e máquinas e montadores
7323,105689.97281436,151,-0.9062089,65.78455454465875,22.601939550018038,1.143907319325576,10.469598585997646,4.891743147671937,pre,Encadernadores e afins,7,"Operários, artesãos da construção e ofícios mecânicos"
4412,366454.53566213,705,-0.90919918,90.6888391461139,7.622797786152276,0.08783143163706923,1.6005316360967317,1.7442136359036249,pre,Trabalhadores de serviços de correios,4,Apoio administrativo
8211,610034.31942353,917,-0.91230795,45.92198297487604,47.732895245080606,3.682507191465506,2.662614588577858,3.8666767108297386,pre,Mecânicos montadores de maquinaria mecânica,8,Operadores de instalações e máquinas e montadores
8189,154295.12052027,341,-0.9161469,48.20540236394295,45.39417589789446,5.132238039420233,1.2681836987423478,2.4307533370581975,pre,Operadores de máquinas e de instalações fixas não classificados anteriormente,8,Operadores de instalações e máquinas e montadores
7223,1633702.51783507,2759,-0.9214907181818182,58.414397691491274,37.423237534603004,2.3245688903795445,1.8377958835261794,4.0527936055070075,pre,Reguladores e operadores de máquinas-ferramentas,7,"Operários, artesãos da construção e ofícios mecânicos"
9333,4342730.72520583,9107,-0.922525,61.76508692785134,27.76689593123637,5.512229592826687,4.955787548085603,7.2185089108766745,pre,Carregadores,9,Ocupações elementares
7317,511494.96148654,1351,-0.9295284,59.90802759295815,23.501429274917545,3.664816160851498,12.925726971272821,28.862132716429066,pre,"Artesãos de pedra, madeira, vime e materiais semelhantes",7,"Operários, artesãos da construção e ofícios mecânicos"
7319,345725.44848987,723,-0.9295284,57.44463435270478,26.872078648505397,3.943774478382788,11.739512520407029,12.958041626744437,pre,Artesãos não classificados anteriormente,7,"Operários, artesãos da construção e ofícios mecânicos"
